"name";"color";"tone";"first_photo"
"ППП-81-6";"голубой";"";"https://star-tex.ru/media/items/DSC_9888_yT4HGj4.png"
"ППП-81-7";"розовый";"";"https://star-tex.ru/media/items/DSC_9864.png"
"ППП-81-8";"фуксия";"";"https://star-tex.ru/media/items/DSC_9765_Gfy1hfN.png"
"ППП-81-9";"бирюзовый";"бирюзово-зеленый";"https://star-tex.ru/media/items/DSC_9774.png"
"ППП-83-1";"кремовый";"";"https://star-tex.ru/media/items/DSC_9229_Hm6CLRt.png"
"ППП-83-2";"розовый";"нежно-розовый";"https://star-tex.ru/media/items/DSC_9288-—-копия_lDHa42A.png"
"ППП-83-3";"розовый";"";"https://star-tex.ru/media/items/DSC_95886_fP0hQnH.png"
"ППП-83-4";"лиловый";"";"https://star-tex.ru/media/items/DSC_9588_GE5Lnph.png"
"ППП-83-5";"красный";"";"https://star-tex.ru/media/items/DSC_9579_ewnUiY6.png"
"ППП-83-6";"черный";"";"https://star-tex.ru/media/items/DSC_9547_TCbOmDF.png"
"ППП-9-1";"красный";"бело-красный";"https://star-tex.ru/media/items/10893271_Image.jpg"
"ППП-9-2";"бирюзовый";"бело-бирюзовый";"https://star-tex.ru/media/items/74_14ui3XZ.jpg"
"ППП-9-3";"черно-белый";"";"https://star-tex.ru/media/items/10893278_Image.jpg"
"ППП-9-4";"синий";"сине-белый";"https://star-tex.ru/media/items/37_gW2h1VD.jpg"
"ПРЧ-1-1";"сиреневый";"аметистовый";"https://star-tex.ru/media/items/6625042_Image.jpg"
"ПРЧ-1-10";"розовый";"пыльно-розовый";"https://star-tex.ru/media/items/6625112_Image.jpg"
"ПРЧ-1-11";"фиолетовый";"пыльно-фиолетовый";"https://star-tex.ru/media/items/3461382_Image.jpg"
"ПРЧ-1-12";"оранжевый";"";"https://star-tex.ru/media/items/3461383_Image.jpg"
"ПРЧ-1-13";"бирюзовый";"морская волна";"https://star-tex.ru/media/items/3461374_Image.jpg"
"ПРЧ-1-14";"серебристый";"белый с серебром";"https://star-tex.ru/media/items/3461376_Image.jpg"
"ПРЧ-1-15";"фуксия";"";"https://star-tex.ru/media/items/5_aZ57c0V.jpg"
"ПРЧ-1-16";"бирюзовый";"ярко-бирюзовый";"https://star-tex.ru/media/items/9_VgMX3wd.jpg"
"ПРЧ-1-17";"черный";"";"https://star-tex.ru/media/items/1_PdaZjo5.jpg"
"ПРЧ-1-18";"серебристый";"черный с серебром";"https://star-tex.ru/media/items/3461379_Image.jpg"
"ПРЧ-1-19";"красный";"";"https://star-tex.ru/media/items/3461381_Image.jpg"
"ПРЧ-1-2";"золотистый";"красное золото";"https://star-tex.ru/media/items/3461378_Image.jpg"
"ПРЧ-1-20";"зеленый";"";"https://star-tex.ru/media/items/5744315_Image.jpg"
"ПРЧ-1-21";"золотистый";"";"https://star-tex.ru/media/items/5744294_Image.jpg"
"ПРЧ-1-3";"зеленый";"изумрудный";"https://star-tex.ru/media/items/5744308_Image.jpg"
"ПРЧ-1-4";"оранжевый";"медный";"https://star-tex.ru/media/items/5744301_Image.jpg"
"ПРЧ-1-5";"синий";"светло-синий";"https://star-tex.ru/media/items/8426288_Image.jpg"
"ПРЧ-1-6";"золотистый";"желтое золото";"https://star-tex.ru/media/items/3461377_Image.jpg"
"ПРЧ-1-7";"черный";"";"https://star-tex.ru/media/items/5744329_Image.jpg"
"ПРЧ-1-8";"синий";"электрик";"https://star-tex.ru/media/items/3461380_Image.jpg"
"ПРЧ-1-9";"молочный";"молочный с золотом";"https://star-tex.ru/media/items/3461373_Image.jpg"
"ПРЧ-8-1";"золотистый";"";"https://star-tex.ru/media/items/zol01_4adloO1.jpg"
"ПРЧ-8-2";"серебристый";"";"https://star-tex.ru/media/items/ser01_MFHieVv.jpg"
"ПРЧ-9-1";"черный";"черный с серебром";"https://star-tex.ru/media/items/41_cr3YqsG.jpg"
"ПРЧ-9-2";"синий";"электрик";"https://star-tex.ru/media/items/42_iRKXW49.jpg"
"ПРЧ-9-3";"голубой";"ярко-голубой";"https://star-tex.ru/media/items/43_4kkj44a.jpg"
"ПРЧ-9-4";"молочный";"";"https://star-tex.ru/media/items/39_JR84Rq8.jpg"
"ПРЧ-9-5";"красный";"";"https://star-tex.ru/media/items/2_kF41X6o.jpg"
"ПРЧ-9-6";"черный";"черный с золотом";"https://star-tex.ru/media/items/6_ncjpfd8.jpg"
"ПРЧ-9-7";"зеленый";"";"https://star-tex.ru/media/items/10_gRh1mTj.jpg"
"ПРЧ-9-8";"белый";"";"https://star-tex.ru/media/items/14_JkF0Eez.jpg"
"ПРЧ-9-9";"розовый";"";"https://star-tex.ru/media/items/28_YaWyWou.jpg"
"ПТ-10-1";"бирюзовый";"морская волна";"https://star-tex.ru/media/items/17_YBDhs79.jpg"
"ПТ-10-10";"черный";"";"https://star-tex.ru/media/items/72_RKNgX39.jpg"
"ПТ-10-11";"серый";"";"https://star-tex.ru/media/items/67_Vl5rrUs.jpg"
"ПТ-10-12";"голубой";"";"https://star-tex.ru/media/items/37_vbE8KVF.jpg"
"ПТ-10-13";"желтый";"горчичный";"https://star-tex.ru/media/items/57_HwDWPns.jpg"
"ПТ-10-14";"зеленый";"";"https://star-tex.ru/media/items/52_GmHlY2L.jpg"
"ПТ-10-15";"бежевый";"пудровый";"https://star-tex.ru/media/items/82_xCdgT92.jpg"
"ПТ-10-16";"мятный";"";"https://star-tex.ru/media/items/42_yTtKA6M.jpg"
"ПТ-10-17";"фиолетовый";"";"https://star-tex.ru/media/items/32_F9PhSuE.jpg"
"ПТ-10-2";"фуксия";"";"https://star-tex.ru/media/items/12_2M6PCWS.jpg"
"ПТ-10-3";"серый";"темно-серый";"https://star-tex.ru/media/items/62_i2pfN66.jpg"
"ПТ-10-4";"синий";"темно-синий";"https://star-tex.ru/media/items/2_59Dpnh7.jpg"
"ПТ-10-5";"красный";"";"https://star-tex.ru/media/items/27_FnlZ6B4.jpg"
"ПТ-10-6";"голубой";"джинсовый";"https://star-tex.ru/media/items/47_Fdbqaft.jpg"
"ПТ-10-7";"розовый";"пудрово-розовый";"https://star-tex.ru/media/items/22_Vdojm3T.jpg"
"ПТ-10-8";"персиковый";"пыльно-персиковый";"https://star-tex.ru/media/items/7_LpmZXd7.jpg"
"ПТ-10-9";"синий";"электрик";"https://star-tex.ru/media/items/77_XxOVBrO.jpg"
"ПТ-11-1";"мятный";"";"https://star-tex.ru/media/items/16_vLqCkpR.jpg"
"ПТ-11-2";"розовый";"нежно-розовый";"https://star-tex.ru/media/items/1_qikwi16.jpg"
"ПТ-11-3";"красный";"темно-красный";"https://star-tex.ru/media/items/21_vSvjZiJ.jpg"
"ПТ-11-4";"бежевый";"сливочный";"https://star-tex.ru/media/items/15523205_Image.jpg"
"ПТ-11-5";"бежевый";"пудровый";"https://star-tex.ru/media/items/15523220_Image.jpg"
"ПТ-11-6";"голубой";"джинсовый";"https://star-tex.ru/media/items/15523295_Image.jpg"
"ПТ-11-7";"сиреневый";"лиловый";"https://star-tex.ru/media/items/15523250_Image.jpg"
"ПТ-11-8";"синий";"темно-синий";"https://star-tex.ru/media/items/11_Xm2vbaK.jpg"
"ПТ-11-9";"черный";"";"https://star-tex.ru/media/items/6_miUxsKD.jpg"
"ПТ-12-1";"бирюзовый";"морская волна";"https://star-tex.ru/media/items/18_1mOtbUn.jpg"
"ПТ-12-10";"бежевый";"песочный";"https://star-tex.ru/media/items/8_mNwmM7v.jpg"
"ПТ-12-11";"черный";"";"https://star-tex.ru/media/items/54_yW2CVir.jpg"
"ПТ-12-12";"синий";"темно-синий";"https://star-tex.ru/media/items/3_qCYEeDl.jpg"
"ПТ-12-2";"синий";"электрик";"https://star-tex.ru/media/items/43_xUVP3nu.jpg"
"ПТ-12-3";"коричневый";"какао";"https://star-tex.ru/media/items/1_3GzgT43.jpg"
"ПТ-12-4";"розовый";"пудровый";"https://star-tex.ru/media/items/13_iO2O7zD.jpg"
"ПТ-12-5";"серый";"";"https://star-tex.ru/media/items/28_4eMGsdp.jpg"
"ПТ-12-6";"серый";"темно-серый";"https://star-tex.ru/media/items/32_SYu1C2i.jpg"
"ПТ-12-7";"зеленый";"";"https://star-tex.ru/media/items/38_liILYcV.jpg"
"ПТ-12-8";"красный";"";"https://star-tex.ru/media/items/23_VDjsDog.jpg"
"ПТ-12-9";"бордовый";"марсала";"https://star-tex.ru/media/items/64_9Lw7Nly.jpg"
"ПТ-13-1";"бежевый";"";"https://star-tex.ru/media/items/15980636_Image.jpg"
"ПТ-13-2";"голубой";"";"https://star-tex.ru/media/items/15980651_Image.jpg"
"ПТ-13-3";"бордовый";"марсала";"https://star-tex.ru/media/items/15980696_Image.jpg"
"ПТ-13-4";"черный";"";"https://star-tex.ru/media/items/1_VQbvTep.jpg"
"ПТ-13-5";"зеленый";"светло-зеленый";"https://star-tex.ru/media/items/16_1oXoH0r.jpg"
"ПТ-13-6";"синий";"темно-синий";"https://star-tex.ru/media/items/59_82CivUu.jpg"
"ПТ-13-7";"розовый";"пудрово-розовый";"https://star-tex.ru/media/items/15980666_Image.jpg"
"ПТ-19-1";"бордовый";"марсала";"https://star-tex.ru/media/items/45_N3yRME6.jpg"
"ПТ-19-2";"серый";"меланж";"https://star-tex.ru/media/items/14252169_Image2_dL1xSIJ.jpg"
"ПТ-19-3";"синий";"темно-синий";"https://star-tex.ru/media/items/29_mv1IUOe.jpg"
"ПТ-19-4";"черный";"";"https://star-tex.ru/media/items/1_uO0zfGN.jpg"
"ПТ-19-5";"голубой";"";"https://star-tex.ru/media/items/21_R7g5ucR.jpg"
"ПТ-19-6";"розовый";"пудрово-розовый";"https://star-tex.ru/media/items/11_8HKHMCY.jpg"
"ПТ-19-7";"серый";"темно-серый";"https://star-tex.ru/media/items/1_7IkzxSt.jpg"
"ПТ-20-1";"розовый";"пудровый";"https://star-tex.ru/media/items/6_Uq6E0m7.jpg"
"ПТ-20-2";"бежевый";"песочный";"https://star-tex.ru/media/items/31_TEqIQVP.jpg"
"ПТ-20-3";"красный";"";"https://star-tex.ru/media/items/11_jF0xMVU.jpg"
"ПТ-20-4";"синий";"темно-синий";"https://star-tex.ru/media/items/16_6Kx6oGO.jpg"
"ПТ-20-5";"красный";"терракотовый";"https://star-tex.ru/media/items/36_YoiQro4.jpg"
"ПТ-20-6";"коричневый";"какао";"https://star-tex.ru/media/items/26_8P0RMIJ.jpg"
"ПТ-20-7";"бирюзовый";"морская волна";"https://star-tex.ru/media/items/1_G8eL8HV.jpg"
"ПТ-20-8";"черный";"";"https://star-tex.ru/media/items/21_lkyH53u.jpg"
"ПТ-20-9";"серый";"темно-серый";"https://star-tex.ru/media/items/6_r53XuH4.jpg"
"ПТ-2-1";"зеленый";"";"https://star-tex.ru/media/items/4752903_Image.jpg"
"ПТ-2-10";"красный";"";"https://star-tex.ru/media/items/4752911_Image.jpg"
"ПТ-2-11";"желтый";"";"https://star-tex.ru/media/items/4752907_Image.jpg"
"ПТ-21-1";"мультиколор";"розово-бирюзовый";"https://star-tex.ru/media/items/gol01_VNClSW4.jpg"
"ПТ-2-12";"белый";"";"https://star-tex.ru/media/items/4752915_Image.jpg"
"ПТ-21-2";"голубой";"черно-голубой";"https://star-tex.ru/media/items/sin01_tHFvWZi.jpg"
"ПТ-2-13";"бордовый";"вишневый";"https://star-tex.ru/media/items/5977840_Image.jpg"
"ПТ-21-3";"серый";"черно-белый";"https://star-tex.ru/media/items/ser01_o4h3lC1.jpg"
"ПТ-2-14";"черный";"";"https://star-tex.ru/media/items/4752899_Image.jpg"
"ПТ-21-4";"розовый";"";"https://star-tex.ru/media/items/qroz01.jpg"
"ПТ-21-5";"персиковый";"";"https://star-tex.ru/media/items/roz01_QknHhms.jpg"
"ПТ-2-2";"молочный";"";"https://star-tex.ru/media/items/5977841_Image.jpg"
"ПТ-22-1";"мультиколор";"розовый";"https://star-tex.ru/media/items/2_KdEYGqd.jpg"
"ПТ-22-2";"синий";"темно-синий";"https://star-tex.ru/media/items/7_Mge0R0y.jpg"
"ПТ-2-3";"серый";"";"https://star-tex.ru/media/items/4752927_Image.jpg"
"ПТ-23-1";"синий";"синий меланж";"https://star-tex.ru/media/items/23_AZOQdtO.jpg"
"ПТ-23-2";"красный";"красный меланж";"https://star-tex.ru/media/items/28_nBHlPby.jpg"
"ПТ-23-3";"зеленый";"зеленый меланж";"https://star-tex.ru/media/items/33_67fy9JM.jpg"
"ПТ-23-4";"серый";"серый меланж";"https://star-tex.ru/media/items/38_3tvumT3.jpg"
"ПТ-23-5";"синий";"темно-синий меланж";"https://star-tex.ru/media/items/44_zDM0Mr7.jpg"
"ПТ-23-6";"черный";"черный меланж";"https://star-tex.ru/media/items/48_xRVxxmJ.jpg"
"ПТ-2-4";"оранжевый";"";"https://star-tex.ru/media/items/5261299_Image.jpg"
"ПТ-2-5";"молочный";"";"https://star-tex.ru/media/items/4752919_Image.jpg"
"ПТ-25-1";"коричневый";"";"https://star-tex.ru/media/items/16_i676hJy.jpg"
"ПТ-25-2";"бордовый";"марсала";"https://star-tex.ru/media/items/2_Jlhwa6l.jpg"
"ПТ-25-3";"серый";"";"https://star-tex.ru/media/items/6_0yIbfNp.jpg"
"ПТ-25-4";"синий";"темно-синий";"https://star-tex.ru/media/items/11_kSVb961.jpg"
"ПТ-2-6";"черный";"";"https://star-tex.ru/media/items/5977839_Image.jpg"
"ПТ-26-1";"черный";"";"https://star-tex.ru/media/items/46_2DKBN9s.jpg"
"ПТ-26-2";"синий";"темно-синий";"https://star-tex.ru/media/items/41_xmQkkGl.jpg"
"ПТ-26-3";"зеленый";"темно-зеленый";"https://star-tex.ru/media/items/21_lvOI79m.jpg"
"ПТ-26-4";"зеленый";"светло-зеленый";"https://star-tex.ru/media/items/36_c84YIVc.jpg"
"ПТ-26-5";"розовый";"";"https://star-tex.ru/media/items/31_CuG5r9d.jpg"
"ПТ-26-6";"желтый";"";"https://star-tex.ru/media/items/26_nqa4BoM.jpg"
"ПТ-2-7";"серый";"";"https://star-tex.ru/media/items/5157453_Image.jpg"
"ПТ-2-8";"серый";"";"https://star-tex.ru/media/items/4752923_Image.jpg"
"ПТ-2-9";"синий";"темно-синий";"https://star-tex.ru/media/items/4752895_Image.jpg"
"ПТ-6-1";"красный";"темно-красный";"https://star-tex.ru/media/items/14252154_Image.jpg"
"ПТ-6-2";"серый";"серо-оливковый";"https://star-tex.ru/media/items/1_Oqzmwek.jpg"
"ПТ-6-3";"синий";"чернильно-синий";"https://star-tex.ru/media/items/14252139_Image2.jpg"
"ПТ-6-4";"серый";"";"https://star-tex.ru/media/items/14252169_Image.jpg"
"ПТ-6-5";"бежевый";"";"https://star-tex.ru/media/items/14252184_Image2.jpg"
"ПТ-7-1";"красный";"";"https://star-tex.ru/media/items/25_2qHwKsD.jpg"
"ПТ-7-10";"голубой";"";"https://star-tex.ru/media/items/13_WrFXNcp.jpg"
"ПТ-7-11";"синий";"василек";"https://star-tex.ru/media/items/8_WZdtkSx.jpg"
"ПТ-7-12";"бордовый";"марсала";"https://star-tex.ru/media/items/15_Mt2ApQI.jpg"
"ПТ-7-13";"коричневый";"песочный";"https://star-tex.ru/media/items/pes02.jpg"
"ПТ-7-14";"лиловый";"темно-лиловый";"https://star-tex.ru/media/items/56_OPQOkDa.jpg"
"ПТ-7-15";"розовый";"пыльно-розовый";"https://star-tex.ru/media/items/52_4ZOkojN.jpg"
"ПТ-7-2";"синий";"темно-синий";"https://star-tex.ru/media/items/41_vyBewVT.jpg"
"ПТ-7-3";"черный";"";"https://star-tex.ru/media/items/17_1xQdPxM.jpg"
"ПТ-7-4";"зеленый";"малахит";"https://star-tex.ru/media/items/5_C9HV2eS.jpg"
"ПТ-7-5";"коричневый";"";"https://star-tex.ru/media/items/29_Z1l9EFb.jpg"
"ПТ-7-6";"розовый";"пыльно-розовый";"https://star-tex.ru/media/items/9_jZUJ3ms.jpg"
"ПТ-7-7";"серый";"";"https://star-tex.ru/media/items/21_IXJLkpM.jpg"
"ПТ-7-8";"персиковый";"бледно-персиковый";"https://star-tex.ru/media/items/37_8jwGdnG.jpg"
"ПТ-7-9";"оранжевый";"кирпичный";"https://star-tex.ru/media/items/33_xEWoKyO.jpg"
"ПТ-8-1";"мультиколор";"черный";"https://star-tex.ru/media/items/15500544_Image.jpg"
"ПТ-8-2";"мультиколор";"темно-синий";"https://star-tex.ru/media/items/13_vApbHk4.jpg"
"ПТ-9-1";"бежевый";"горчичный";"https://star-tex.ru/media/items/15514496_Image.jpg"
"ПТ-9-10";"синий";"";"https://star-tex.ru/media/items/15514556_Image.jpg"
"ПТ-9-2";"серый";"светло-серый";"https://star-tex.ru/media/items/54_FHXbnJI.jpg"
"ПТ-9-3";"зеленый";"";"https://star-tex.ru/media/items/39_HxnaQut.jpg"
"ПТ-9-4";"черный";"";"https://star-tex.ru/media/items/15514541_Image.jpg"
"ПТ-9-5";"серый";"темно-серый";"https://star-tex.ru/media/items/49_62Iq81x.jpg"
"ПТ-9-6";"серый";"бежево-серый";"https://star-tex.ru/media/items/44_nA0RX86.jpg"
"ПТ-9-7";"фуксия";"";"https://star-tex.ru/media/items/15514571_Image.jpg"
"ПТ-9-8";"красный";"";"https://star-tex.ru/media/items/34_Ii6VA3a.jpg"
"ПТ-9-9";"молочный";"";"https://star-tex.ru/media/items/15514526_Image.jpg"
"ПШО-4-1";"черный";"";"https://star-tex.ru/media/items/27_8TSkXak.jpg"
"ПШО-4-10";"";"серо-розовый";"https://star-tex.ru/media/items/4513538_Image.jpg"
"ПШО-4-11";"";"темно-синий";"https://star-tex.ru/media/items/4832559_Image.jpg"
"ПШО-4-12";"";"";"https://star-tex.ru/media/items/5754850_Image.jpg"
"ПШО-4-13";"";"тихоокеанский синий";"https://star-tex.ru/media/items/4513558_Image.jpg"
"ПШО-4-14";"серый";"";"https://star-tex.ru/media/items/4513546_Image.jpg"
"ПШО-4-15";"красный";"";"https://star-tex.ru/media/items/8270783_Image.jpg"
